USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
root           557     2       0      0 rescuer_thread      0 S [ext4-rsv-conver]
root           559     2       0      0 worker_thread       0 S [kworker/7:1]
system         571     1   55096   3760 binder_ioctl 7d91546268 S vendor.oculus.hardware.catty@1.0-service
system         578     1   36696   3216 binder_ioctl 7600bc6268 S android.hardware.atrace@1.0-service
root           579     1   37136   3404 binder_ioctl 7d04e86268 S android.hardware.boot@1.0-service
system         580     1   56252   4324 binder_ioctl 7a13306268 S vendor.oculus.hardware.sensors@1.0-iad
system         598     1  306300  25360 SyS_epoll_wait 79505c6128 S surfaceflinger
audioserver    599     1 2419660  19364 binder_ioctl 7aa1244268 S audioserver
system         603     1  171708  10420 binder_ioctl 7dcbc46268 S android.hardware.graphics.composer@2.1-service.monterey
system         606     1   94520  16580 binder_ioctl 7187146268 S vendor.oculus.hardware.telemetry@1.0-service
system         607     1   54444   3640 binder_ioctl 72e6004268 S android.hardware.configstore@1.1-service
system         608     1   91780   3908 binder_ioctl 77b0a05268 S android.hardware.graphics.allocator@2.0-service
root           622     2       0      0 rescuer_thread      0 S [lpass_IPCRTR]
root           623     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           626     2       0      0 kjournald2          0 S [jbd2/sda10-8]
root           627     2       0      0 rescuer_thread      0 S [ext4-rsv-conver]
root           628     2       0      0 kthread_worker_fn   0 S [msm_slim_qmi_cl]
root           629     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           633     2       0      0 irq_thread          0 S [irq/105-arm-smm]
root           634     2       0      0 worker_thread       0 S [kworker/6:2]
root           635     2       0      0 kjournald2          0 S [jbd2/sda9-8]
root           636     2       0      0 rescuer_thread      0 S [ext4-rsv-conver]
root           642     2       0      0 irq_thread          0 S [irq/130-arm-smm]
root           643     2       0      0 irq_thread          0 S [irq/131-arm-smm]
root           673     1   74740   4952 binder_ioctl 7579dc6268 S apexd
system         688     1  202484  19064 binder_ioctl 7e29046268 S settingsserver
system         690     1  143936   2968 futex_wait_queue_me 7c54000080 S time_daemon
root           706     1  270516   6372 binder_ioctl 7ef1bc4268 S netd
root           708     1 5361164  78248 poll_schedule_timeout 7700e452a8 S zygote64
root           709     1   33300   1808 SyS_epoll_wait 78f48c5128 S stub_zygote
root           712     2       0      0 rescuer_thread      0 S [at_usb0]
root           713     2       0      0 rescuer_thread      0 S [at_usb1]
root           714     2       0      0 rescuer_thread      0 S [qdss]
root           715     2       0      0 worker_thread       0 S [kworker/3:1H]
system         716     1   37692   3384 binder_ioctl 7d59984268 S android.hidl.allocator@1.0-service
system         717     1   91872   4652 binder_ioctl 7222a44268 S android.system.suspend@1.0-service
audioserver    718     1   33036  12224 binder_ioctl ed0101b8 S android.hardware.audio@2.0-service
bluetooth      719     1  145428   4084 binder_ioctl 75c0a84268 S android.hardware.bluetooth@1.0-service-qti
media          721     1   13432   3484 binder_ioctl f598e1b8 S android.hardware.cas@1.1-service
media          722     1   77432   6036 binder_ioctl 7bd3fc6268 S android.hardware.drm@1.0-service
media          723     1   57136   4788 binder_ioctl 7728d06268 S android.hardware.drm@1.2-service.clearkey
media          724     1   76840   5940 binder_ioctl 78acfc5268 S android.hardware.drm@1.2-service.widevine
system         725     1   37080   3384 binder_ioctl 74938c6268 S android.hardware.gatekeeper@1.0-service
system         726     1   38288   4116 SyS_epoll_wait 7298245128 S android.hardware.health@2.0-service.monterey
system         727     1   37728   3828 binder_ioctl 7027f45268 S android.hardware.light@2.0-service.monterey
system         728     1   36852   3336 binder_ioctl 7399f84268 S android.hardware.memtrack@1.0-service
system         729     1   36964   3372 binder_ioctl 785b5c4268 S android.hardware.power.stats@1.0-service.monterey
root           730     1   72280   3984 binder_ioctl 7e4c3c4268 S android.hardware.power@1.3-service-libperfmgr
system         731     1   55460   4040 binder_ioctl 75c65c4268 S android.hardware.thermal@2.0-service.monterey
root           732     1   93212   5724 binder_ioctl 7e93406268 S android.hardware.usb@1.2-service.ovr
wifi           733     1 2160032   9032 binder_ioctl 78dd805268 S android.hardware.wifi@1.0-service
system         734     1   39312   4336 binder_ioctl 7d74785268 S vendor.oculus.hardware.devicecert@1.0-service.monterey
system         735     1  169260   8300 binder_ioctl 7cf0a86268 S vendor.oculus.hardware.sensors@1.0-service
root           737     1   34896   2576 poll_schedule_timeout 7ddbcc42a8 S msm_irqbalance
system         738     1  161908   3592 do_sigtimedwait 705df863a8 S pm-service
root           741     2       0      0 irq_thread          0 S [irq/110-arm-smm]
system         742     1   55720   3004 hrtimer_nanosleep 73b9ec6e88 S pd-mapper
vendor_qrtr    743     1   33744   1828 sigsuspend 79a88c6388 S qrtr-ns
nobody         744     1   35524   2572 binder_ioctl 7aa2285268 S ashmemd
system         745     1  105952   3020 binder_ioctl 7e53046268 S cdxserver
gpu_service    746     1   55300   4000 binder_ioctl 763b746268 S gpuservice
lmkd           747     1   34948   2588 SyS_epoll_wait 7b2f5c6128 S lmkd
root           748     2       0      0 irq_thread          0 S [irq/115-arm-smm]
root           750     2       0      0 worker_thread       0 S [kworker/2:1H]
root           753     1   33148   1780 hrtimer_nanosleep 7c4d384e88 S watchdogd
nobody         755     1  106668   2600 poll_schedule_timeout 7779c042c8 S rmt_storage
vendor_rfs     756     1   34288   2212 poll_schedule_timeout 7ec97c42a8 S tftp_server
root           762     2       0      0 rescuer_thread      0 S [cds_recovery_wo]
root           763     2       0      0 wlan_logging_thread 0 S [wlan_logging_th]
system         769     1   88692   3140 hrtimer_nanosleep 7826845e88 S pm-proxy
root           771     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           772     2       0      0 rescuer_thread      0 S [adsp]
root           773     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           774     2       0      0 rescuer_thread      0 S [modem]
root           785     2       0      0 irq_thread          0 S [irq/31-1008000.]
nobody         807     1   52588   2404 poll_schedule_timeout 70e59862a8 S traced
nobody         808     1   52044   2332 poll_schedule_timeout 7411e062a8 S traced_probes
media          810     1   69404   2428 poll_schedule_timeout 7c961c42a8 S adsprpcd
drm            813     1   21848   7740 binder_ioctl edcd01b8 S drmserver
system         814     1   58872   5076 binder_ioctl 7df1985268 S gatekeeperserver
system         815     1   59996   6088 binder_ioctl 7ed54c6268 S idmap2d
incidentd      816     1   71956   3588 SyS_epoll_wait 7f43104128 S incidentd
root           817     1   89964   4220 binder_ioctl 730b144268 S installd
keystore       818     1 2155980   5428 binder_ioctl 72e72c5268 S keystore
media          819     1 2153736   4720 binder_ioctl 77c37c6268 S mediadrmserver
mediaex        820     1 270647080 16744 binder_ioctl 7ce1444268 S media.extractor
media          821     1   66064  13432 binder_ioctl f178d1b8 S mediaserver
root           822     1   12020   3640 poll_schedule_timeout ee8902a0 S ovr_crashreporter
root           823     1   39368   4316 poll_schedule_timeout 70505842c8 S ovr_crashreporter64
system         824     1  183524  17532 futex_wait_queue_me 707db80080 S ovr_crashuploader64
system         826     1  165860  17648 binder_ioctl 7dc6dc6268 S perfstream
statsd         828     1  144356   4944 SyS_epoll_wait 7876906128 S statsd
root           831     1   90696   3904 binder_ioctl 75ec4c5268 S storaged
root           832     2       0      0 worker_thread       0 S [kworker/1:1H]
system         834     1  374088  25424 binder_ioctl 7da7685268 S telemetry
wifi           835     1   38100   3592 SyS_epoll_wait 783b146128 S wificond
mediacodec     836     1   53536   7160 binder_ioctl f504e1b8 S media.codec
mediacodec     837     1 270711672 12512 binder_ioctl 7a0a405268 S media.swcodec
root           838     2       0      0 syncboss_spi_transfer_thread 0 D [syncboss:spi_th]
root           839     2       0      0 worker_thread       0 S [kworker/u16:9]
system         840     1  145684   3832 poll_schedule_timeout 71740842a8 S cnss-daemon
root           841     2       0      0 diag_socket_read    0 S [kworker/u16:10]
system         849     1  132984   7108 binder_ioctl 707c006268 S calibrationserver
system         850     1   92792   5100 binder_ioctl 71700c4268 S cameramuxmodeservice
system         851     1 2137496   4008 binder_ioctl 7bd8a46268 S gatekeeperd
system         853     1  304920  22364 binder_ioctl 74de304268 S mrsystemservice
system         854     1  216540  17456 binder_ioctl 73e6785268 S runtimeipcbroker
tombstoned     860     1   33348   1832 SyS_epoll_wait 7368e06128 S tombstoned
system         861     1  701792  62276 binder_ioctl 7389ac5268 S trackingservice
root           863     1   43584   5912 SyS_epoll_wait 741d4c4128 S update_engine
system         872     1  185852  18684 binder_ioctl 77b8c85268 S vrapiserver
root           873     1  106032   3248 binder_ioctl 7906c05268 S vrfocusserver
system         880     1 2131808   2248 hrtimer_nanosleep 78eaa86e88 S wifisighelper
system         896     1  257796  19076 futex_wait_queue_me 7ee75c0080 S xrspd
root           897   706   33716   1976 pipe_wait  7670b87008 S ip6tables-restore
root           953     2       0      0 worker_thread       0 S [kworker/7:2]
root           956     2       0      0 rescuer_thread      0 S [mpss_IPCRTR]
root           972     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           973     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root          1028     2       0      0 worker_thread       0 S [kworker/2:2]
root          1029     2       0      0 worker_thread       0 S [kworker/2:3]
root          1030     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
system        1032   708 7464252 141460 SyS_epoll_wait 7700e45128 S system_server
root          1065     2       0      0 worker_thread       0 S [kworker/0:3]
root          1155     2       0      0 scheduler_thread    0 S [scheduler_threa]
root          1156     2       0      0 cds_ol_rx_thread    0 S [cds_ol_rx_threa]
wifi          1246     1 2140236   6856 poll_schedule_timeout 7cdccc52c8 S wpa_supplicant
root          1266     2       0      0 worker_thread       0 S [kworker/3:3]
root          1273     2       0      0 worker_thread       0 S [kworker/1:3]
bluetooth     1284   708 5456984  53312 SyS_epoll_wait 7700e45128 S com.android.bluetooth
system        1308   708 5079200  40844 SyS_epoll_wait 7700e45128 S com.oculus.os.vrlockscreen
u0_a1         1375   708 5023812  38280 SyS_epoll_wait 7700e45128 S com.oculus.location.geocoder
system        1439   708 5042192  42332 SyS_epoll_wait 7700e45128 S com.oculus.micservice_notificationproxy
system        1449   708 5292488  51656 SyS_epoll_wait 7700e45128 S com.oculus.companion.server
u0_a21        1574   708 5231624  70568 SyS_epoll_wait 7700e45128 S com.oculus.os.vrusb
system        1597     1   94652  17004 futex_wait_queue_me 72655bf080 S ovr_crashreporter64
root          1601     1  176200   4752 SyS_epoll_wait 78fe745128 S adbd
u0_a36        1604   708 5880676  96536 SyS_epoll_wait 7700e45128 S com.oculus.vrruntimeservice
system        1674   708 5114308  41120 SyS_epoll_wait 7700e45128 S com.oculus.statscollector
u0_a38        1704   708 5137216  56004 SyS_epoll_wait 7700e45128 S com.oculus.updater
u0_a4         1731   708 5129640  50388 SyS_epoll_wait 7700e45128 S android.process.media
u0_a54        1799   708 5741276  87880 SyS_epoll_wait 7700e45128 S com.oculus.horizon
u0_a5         1819   708 5079584  43864 SyS_epoll_wait 7700e45128 S com.oculus.userserver2
root          1887   709 1681504  67368 poll_schedule_timeout eed0f250 S zygote
u0_a14        2045   708 5059076  41712 SyS_epoll_wait 7700e45128 S com.android.providers.calendar
system        2077   708 5309124  47140 SyS_epoll_wait 7700e45128 S com.oculus.deviceauthserver
u0_a10        2136   708 5368012  68868 SyS_epoll_wait 7700e45128 S com.oculus.ocms
u0_a25        2244  1887 1366208  68156 SyS_epoll_wait eed0f078 S com.oculus.vrshell:Overlay
u0_a19        2297   708 5992168  75224 SyS_epoll_wait 7700e45128 S com.oculus.presence
u0_a66        2397   708 5263324  63896 SyS_epoll_wait 7700e45128 S com.oculus.socialplatform
u0_a18        2568   708 5148116  48768 SyS_epoll_wait 7700e45128 S com.oculus.appsafety
system        2767   708 5059084  39512 SyS_epoll_wait 7700e45128 S com.oculus.gatekeeperservice
u0_a31        2796   708 5637620  69880 SyS_epoll_wait 7700e45128 S com.oculus.vrguardianservice
u0_a33        2899   708 5328296  53320 SyS_epoll_wait 7700e45128 S com.oculus.identitymanagement.service
u0_a63        2966   708 5313368  68116 SyS_epoll_wait 7700e45128 S com.oculus.metacam
u0_a13        3015   708 5358120  59912 SyS_epoll_wait 7700e45128 S com.oculus.mrservice
u0_a44        3075   708 5213696  52136 SyS_epoll_wait 7700e45128 S com.oculus.fitnesstracker:FitnessServices
u0_a55        3107   708 5117936  51100 SyS_epoll_wait 7700e45128 S com.oculus.store
u0_a24        3156   708 5206964  49556 SyS_epoll_wait 7700e45128 S com.oculus.systemutilities
u0_a37        3248   708 5424748  83708 SyS_epoll_wait 7700e45128 S com.oculus.systemux:SystemUX
u0_a68        3327   708 5006140  37020 SyS_epoll_wait 7700e45128 S com.qualcomm.timeservice
u0_a25        3355  1887 1287960  42660 SyS_epoll_wait eed0f078 S com.oculus.vrshell
u0_a44        3481   708 5284336  58596 SyS_epoll_wait 7700e45128 S com.oculus.fitnesstracker
root          3697     2       0      0 worker_thread       0 S [kworker/2:4]
shell         3744  1601       0      0 do_exit             0 Z [sh]
shell         3747     1   33208   1812 sigsuspend 7c67245388 S sh
shell         3748  3747   72104   1940 sigsuspend 7a05046388 S ionstack
root          3779     2       0      0 worker_thread       0 S [kworker/0:1]
root          3780     2       0      0 worker_thread       0 S [kworker/1:0]
root          3781     2       0      0 worker_thread       0 S [kworker/3:2]
system        3782   708 5093712  38096 SyS_epoll_wait 7700e45128 S oculus.platform
root          3862  1601   35592   2356 0          7a59545008 R ps
