#host_mono_ns,byte_offset,bytes
172133341308905,244193,42
172133342386405,244235,42
172133343453385,244277,42
172133344519010,244319,42
172133345591718,244361,42
172133346659426,244403,42
172133347731614,244445,20
172133347800155,244465,42
172133348805416,244507,42
172133349871562,244549,42
172133350951145,244591,42
172133352019999,244633,42
172133353097864,244675,42
172133354156978,244717,42
172133354224270,244759,42
172133355232135,244801,42
172133356311770,244843,42
172133357368176,244885,42
172133358454947,244927,42
172133359520051,244969,42
172133360674114,245011,42
172133361738489,245053,42
172133362812395,245095,42
172133363879999,245137,42
172133364944478,245179,42
172133366016458,245221,42
172133367085468,245263,42
172133368162135,245305,42
172133369220416,245347,42
172133369286510,245389,42
172133370352968,245431,42
172133371370833,245473,42
172133372471458,245515,42
172133373505416,245557,42
172133374573801,245599,42
172133375645416,245641,42
172133376714166,245683,42
172133377784635,245725,42
172133378856093,245767,42
172133379930676,245809,42
172133381009530,245851,20
172133381097291,245871,42
172133382074478,245913,42
172133383141458,245955,42
172133384214999,245997,42
172133385281041,246039,42
172133386340676,246081,42
172133386408333,246123,42
172133387425989,246165,42
172133388505989,246207,42
172133389564270,246249,42
172133390635937,246291,42
172133391707968,246333,42
172133392775572,246375,42
172133393840260,246417,42
172133394913333,246459,42
172133395982760,246501,42
172133397051197,246543,42
172133398160051,246585,42
172133399190312,246627,42
172133400513072,246669,42
172133401379999,246711,42
172133402404478,246753,42
172133402475416,246795,42
172133403462187,246837,42
172133404539374,246879,42
172133405599114,246921,42
172133406678124,246963,42
172133407740260,247005,42
172133408814999,247047,42
172133409885676,247089,42
172133410961249,247131,42
172133412026926,247173,42
172133413097395,247215,42
172133414170624,247257,20
172133414239687,247277,42
172133415241978,247319,42
172133416306770,247361,42
172133417374999,247403,42
172133418449739,247445,42
172133419508489,247487,42
172133420728489,247529,42
172133420817030,247571,42
172133421814062,247613,42
172133422856093,247655,42
172133423925520,247697,42
172133424989166,247739,42
172133426066510,247781,42
172133427122760,247823,42
172133428197239,247865,42
172133429263228,247907,42
172133430351458,247949,42
172133431394687,247991,42
172133432459947,248033,42
172133433534426,248075,42
172133434592135,248117,42
172133435676926,248159,42
172133435744530,248201,42
172133436735364,248243,42
172133437814166,248285,42
172133438873437,248327,42
172133439950208,248369,42
172133441036041,248411,42
172133442101510,248453,42
172133443181978,248495,42
172133444245624,248537,42
172133445310780,248579,42
172133446382499,248621,42
172133447453020,248663,42
172133447522395,248705,20
172133448526093,248725,42
172133449591770,248767,42
172133450675416,248809,42
172133451740155,248851,42
172133451808749,248893,42
172133452815780,248935,42
172133453875260,248977,42
172133454948124,249019,42
172133456022551,249061,42
172133457089687,249103,42
172133458162239,249145,42
172133459229687,249187,42
172133460431041,249229,42
172133461374166,249271,42
172133462448489,249313,42
172133463516301,249355,42
172133464582812,249397,42
172133465652603,249439,42
172133466786510,249481,42
172133467789270,249523,42
172133467856562,249565,42
172133468860885,249607,42
172133469935885,249649,42
172133471132187,249691,42
172133472129062,249733,42
172133473180885,249775,42
172133474259062,249817,42
172133475319530,249859,42
172133476385937,249901,42
172133477452655,249943,42
172133478517499,249985,42
172133479587291,250027,42
172133480709582,250069,42
172133480795051,250111,20
172133481746718,250131,42
172133482809947,250173,42
172133483878593,250215,42
172133484956457,250257,42
172133485029114,250299,42
172133486017343,250341,42
172133487086978,250383,42
172133488163385,250425,42
172133489227499,250467,42
172133490306249,250509,42
172133491365207,250551,42
172133492431822,250593,42
172133493514739,250635,42
172133494583749,250677,42
172133495652707,250719,42
172133496717812,250761,42
172133497786457,250803,42
172133498859114,250845,42
172133499929426,250887,42
172133501039530,250929,42
172133502130468,250971,42
172133502200103,251013,42
172133503138020,251055,42
172133504211510,251097,42
172133505281614,251139,42
172133506347655,251181,42
172133507418957,251223,42
172133508486718,251265,42
172133509559478,251307,42
172133510637655,251349,42
172133511702968,251391,42
172133512769374,251433,42
172133513840676,251475,42
172133513910624,251517,20
172133514911353,251537,42
172133515976041,251579,42
172133517043853,251621,42
172133518110468,251663,42
172133519184010,251705,42
172133519251301,251747,42
172133520518332,251789,42
172133521323697,251831,42
172133522391405,251873,42
172133523537082,251915,42
172133524605520,251957,42
172133525625051,251999,42
172133526696614,252041,42
172133527757707,252083,42
172133528830155,252125,42
172133529896145,252167,42
172133530978489,252209,42
172133532047343,252251,42
172133533121770,252293,42
172133534185207,252335,42
172133535246093,252377,42
172133535315051,252419,42
172133536330832,252461,42
172133537387551,252503,42
172133538466249,252545,42
172133539526353,252587,42
172133540631197,252629,42
172133541696457,252671,42
172133542759999,252713,42
172133543832447,252755,42
172133544902082,252797,42
172133545975676,252839,42
172133547037707,252881,42
172133547105416,252923,20
172133548113072,252943,42
172133549179010,252985,42
172133550293489,253027,42
172133551320676,253069,42
172133552388385,253111,42
172133552456457,253153,42
172133553458385,253195,42
172133554526822,253237,42
172133555603593,253279,42
172133556660937,253321,42
172133557741145,253363,42
172133558807760,253405,42
172133559875728,253447,42
172133560967655,253489,42
172133562030416,253531,42
172133563099947,253573,42
172133564163489,253615,42
172133565231457,253657,42
172133566303645,253699,42
172133567376770,253741,42
172133568440051,253783,42
172133568511405,253825,42
172133569520416,253867,42
172133570731874,253909,42
172133571768749,253951,42
172133572834166,253993,42
172133573899947,254035,42
172133574975260,254077,42
172133576039322,254119,42
172133577113853,254161,42
172133578177239,254203,42
172133579244635,254245,42
172133580409062,254287,42
172133580496926,254329,20
172133581396353,254349,42
172133582465364,254391,42
172133583522812,254433,42
172133583590728,254475,42
172133584593853,254517,42
172133585662291,254559,42
172133586738853,254601,42
172133587797187,254643,42
172133588874270,254685,42
172133589935572,254727,42
172133591018801,254769,42
172133592094687,254811,42
172133593150155,254853,42
172133594218437,254895,42
172133595294478,254937,42
172133596365207,254979,42
172133597427187,255021,42
172133598496249,255063,42
172133599566353,255105,42
172133600674478,255147,42
172133601727447,255189,42
172133601795416,255231,42
172133602846093,255273,42
172133603863176,255315,42
172133604937812,255357,42
172133606006197,255399,42
172133607073749,255441,42
172133608147760,255483,42
172133609257187,255525,42
172133610303905,255567,42
172133611355051,255609,42
172133612480416,255651,42
172133613491405,255693,42
172133613559322,255735,20
172133614564843,255755,42
172133615631301,255797,42
172133616700155,255839,42
172133617769114,255881,42
172133617839010,255923,42
172133618837030,255965,42
172133619910624,256007,42
172133620988332,256049,42
172133622098801,256091,42
172133623129218,256133,42
172133624196041,256175,42
172133625308853,256217,42
172133626366718,256259,42
172133627429582,256301,42
172133628503541,256343,42
172133629569999,256385,42
172133630748489,256427,42
172133631814999,256469,42
172133632887291,256511,42
172133632961822,256553,42
172133633959947,256595,42
172133635017864,256637,42
172133636095260,256679,42
172133637163645,256721,42
172133638233385,256763,42
172133639300937,256805,42
172133640534582,256847,42
172133641442082,256889,42
172133642505676,256931,42
172133643577239,256973,42
172133644641510,257015,42
172133645706562,257057,42
172133646774426,257099,42
172133647850364,257141,20
172133647924374,257161,42
172133648917291,257203,42
172133649984478,257245,42
172133650274530,257287,42
172133651059270,257329,42
172133652130937,257371,42
172133653197395,257413,42
172133654252707,257455,42
172133655332864,257497,42
172133656397239,257539,42
172133657466562,257581,42
172133658530780,257623,42
172133659593801,257665,42
172133660940624,257707,42
172133662001041,257749,42
172133663070155,257791,42
172133663146301,257833,42
172133664131874,257875,42
172133665360103,257917,42
172133666277447,257959,42
172133667351562,258001,42
172133668405520,258043,42
172133669478541,258085,42
172133670743957,258127,42
172133671617447,258169,42
172133672690312,258211,42
172133673746562,258253,42
172133674822968,258295,42
172133675878541,258337,42
172133676959114,258379,42
172133678025259,258421,42
172133679295832,258463,42
172133680458072,258505,42
172133680547134,258547,20
172133680610103,258567,42
172133681221770,258609,42
172133682278124,258651,42
172133683337603,258693,42
172133684398905,258735,42
172133685459634,258777,42
172133686528280,258819,42
172133687581093,258861,42
172133688647082,258903,42
172133689713541,258945,42
172133690825103,258987,42
172133691901926,259029,42
172133692971509,259071,42
172133694045520,259113,42
172133695122759,259155,42
172133696201353,259197,42
172133697278176,259239,42
172133697352499,259281,42
172133698343489,259323,42
172133699417707,259365,42
172133700508697,259407,42
172133701573384,259449,42
172133702636093,259491,42
172133703722134,259533,42
172133704784999,259575,42
172133705866770,259617,42
172133706931509,259659,42
172133708018020,259701,42
172133709097187,259743,42
172133710177707,259785,42
172133711240103,259827,42
172133712311405,259869,42
172133713399895,259911,42
172133713477030,259953,42
172133714469739,259995,20
172133714543437,260015,42
172133715534478,260057,42
172133716615312,260099,42
172133717694634,260141,42
172133718756614,260183,42
172133719834634,260225,42
172133720929322,260267,42
172133721989843,260309,42
172133723068176,260351,42
172133724142812,260393,42
172133725212916,260435,42
172133726336822,260477,42
172133727409114,260519,42
172133728413020,260561,42
172133729468072,260603,42
172133729536874,260645,42
172133730673072,260687,42
172133731591614,260729,42
172133732660051,260771,42
172133733767968,260813,42
172133734848020,260855,42
172133735905207,260897,42
172133736987864,260939,42
172133738053489,260981,42
172133739130989,261023,42
172133740220051,261065,42
172133741276041,261107,42
172133742384530,261149,42
172133743429739,261191,42
172133744502603,261233,42
172133745581301,261275,42
172133745658384,261317,42
172133746646822,261359,42
172133747719634,261401,20
172133747794582,261421,42
172133748790103,261463,42
172133749868280,261505,42
172133751034478,261547,42
172133752086562,261589,42
172133753146457,261631,42
172133754215572,261673,42
172133755331405,261715,42
172133756362134,261757,42
172133757429478,261799,42
172133758494062,261841,42
172133759561457,261883,42
172133760657030,261925,42
172133760739739,261967,42
172133761711562,262009,42
172133762938749,262051,42
172133763848645,262093,42
172133764982291,262135,42
172133765989322,262177,42
172133767050780,262219,42
172133768150364,262261,42
172133769216145,262303,42
172133770307655,262345,42
172133771364166,262387,42
172133772444166,262429,42
172133773514270,262471,42
172133774590259,262513,42
172133775663697,262555,42
172133776837499,262597,42
172133776914322,262639,42
172133777812395,262681,42
172133778884947,262723,42
172133779962239,262765,42
172133781049218,262807,20
172133781137551,262827,42
172133782118801,262869,42
172133783191926,262911,42
172133784262395,262953,42
172133785335676,262995,42
172133786420884,263037,42
172133787484947,263079,42
172133788572812,263121,42
172133789638905,263163,42
172133790764478,263205,42
172133791792291,263247,42
172133791868801,263289,42
172133792862551,263331,42
172133793935832,263373,42
172133795006666,263415,42
172133796082239,263457,42
172133797155676,263499,42
172133798234426,263541,42
172133799307916,263583,42
172133800401822,263625,42
172133801456353,263667,42
172133802534478,263709,42
172133803601822,263751,42
172133804686666,263793,42
172133805748124,263835,42
172133806829322,263877,42
172133807905416,263919,42
172133808976093,263961,42
172133809050624,264003,42
172133810133905,264045,42
172133811128280,264087,42
172133812197812,264129,42
172133813277239,264171,42
172133814354062,264213,20
172133814426457,264233,42
172133815422239,264275,42
172133816496301,264317,42
172133817568593,264359,42
172133818643124,264401,42
172133819722759,264443,42
172133820813957,264485,42
172133821881822,264527,42
172133822954687,264569,42
172133824027916,264611,42
172133824101562,264653,42
172133825094791,264695,42
172133826168593,264737,42
172133827240937,264779,42
172133828352291,264821,42
172133829409739,264863,42
172133830489843,264905,42
172133831646093,264947,42
172133832617447,264989,42
172133833682082,265031,42
172133834746822,265073,42
172133835855312,265115,42
172133836919009,265157,42
172133837996614,265199,42
172133839066197,265241,42
172133840249009,265283,42
172133840339009,265325,42
172133841221197,265367,42
172133842288697,265409,42
172133843363437,265451,42
172133844438593,265493,42
172133845511770,265535,42
172133846588332,265577,42
172133847667082,265619,20
172133847742655,265639,42
172133848736926,265681,42
172133849807551,265723,42
172133850939114,265765,42
172133852001041,265807,42
172133853066718,265849,42
172133854184218,265891,42
172133855335364,265933,42
172133855406405,265975,42
172133856320937,266017,42
172133857387499,266059,42
172133858453489,266101,42
172133859521093,266143,42
172133860844218,266185,42
172133861884843,266227,42
172133862944582,266269,42
172133864005676,266311,42
172133865070103,266353,42
172133866128489,266395,42
172133867206770,266437,42
172133868265155,266479,42
172133869375051,266521,42
172133869448176,266563,42
172133870429634,266605,42
172133871492968,266647,42
172133872570259,266689,42
172133873641874,266731,42
172133874732395,266773,42
172133875851874,266815,42
172133876852343,266857,42
172133877918020,266899,42
172133878988801,266941,42
172133880075155,266983,42
172133881144791,267025,20
172133881213541,267045,42
172133882201666,267087,42
172133883267395,267129,42
172133884336093,267171,42
172133885405207,267213,42
172133885471666,267255,42
172133886471041,267297,42
172133887549582,267339,42
172133888627030,267381,42
172133889682291,267423,42
172133890773124,267465,42
172133891831041,267507,42
172133892896978,267549,42
172133893964374,267591,42
172133895034530,267633,42
172133896104322,267675,42
172133897173801,267717,42
172133898247239,267759,42
172133899311093,267801,42
172133900447447,267843,42
172133901465676,267885,42
172133901538072,267927,42
172133902526822,267969,42
172133903600051,268011,42
172133904661145,268053,42
172133905735989,268095,42
172133906799270,268137,42
172133907871561,268179,42
172133908939791,268221,42
172133910120676,268263,42
172133911148228,268305,42
172133912214114,268347,42
172133913292186,268389,42
172133914362916,268431,20
172133914438280,268451,42
172133915432186,268493,42
172133916504426,268535,42
172133917571197,268577,42
172133918639686,268619,42
172133918708020,268661,42
172133919716145,268703,42
172133920827030,268745,42
172133921894739,268787,42
172133922947864,268829,42
172133924018124,268871,42
172133925088593,268913,42
172133926157134,268955,42
172133927228645,268997,42
172133928297916,269039,42
172133929398697,269081,42
172133930532916,269123,42
172133931526353,269165,42
172133932595676,269207,42
172133933661509,269249,42
172133934726666,269291,42
172133934795103,269333,42
172133935814582,269375,42
172133936874947,269417,42
172133937946093,269459,42
172133939015780,269501,42
172133940098697,269543,42
172133941162655,269585,42
172133942221197,269627,42
172133943291978,269669,42
172133944369061,269711,42
172133945435624,269753,42
172133946511041,269795,42
172133947575989,269837,42
172133947643645,269879,20
172133948646614,269899,42
172133949714999,269941,42
172133950813436,269983,42
172133951873541,270025,42
172133951942864,270067,42
172133952937916,270109,42
172133954028905,270151,42
172133955080572,270193,42
172133956152916,270235,42
172133957220468,270277,42
172133958294061,270319,42
172133959363072,270361,42
172133960475520,270403,42
172133961512968,270445,42
172133962575728,270487,42
172133963644791,270529,42
172133964714739,270571,42
172133965786822,270613,42
172133966853957,270655,42
172133967933905,270697,42
172133968002082,270739,42
172133968993749,270781,42
172133970151926,270823,42
172133971143593,270865,42
172133972195676,270907,42
172133973257343,270949,42
172133974321457,270991,42
172133975377551,271033,42
172133976440624,271075,42
172133977500989,271117,42
172133978565259,271159,42
172133979630259,271201,42
172133980799999,271243,42
172133980889843,271285,20
172133981852759,271305,42
172133982923176,271347,42
172133983997447,271389,42
172133985071249,271431,42
172133985145884,271473,42
172133986145832,271515,42
172133987209895,271557,42
172133988276561,271599,42
172133989348645,271641,42
172133990427551,271683,42
172133991482551,271725,42
172133992547916,271767,42
172133993618593,271809,42
172133994687447,271851,42
172133995757551,271893,42
172133996829530,271935,42
172133997898593,271977,42
172133998970624,272019,42
172134000065989,272061,42
172134001123228,272103,42
172134001191926,272145,42
172134002192655,272187,42
172134003249530,272229,42
172134004325520,272271,42
172134005386353,272313,42
172134006462447,272355,42
172134007536978,272397,42
172134008594634,272439,42
172134009660468,272481,42
172134010751509,272523,42
172134011809061,272565,42
172134012874426,272607,42
172134013956093,272649,42
172134014028645,272691,20
172134015021301,272711,42
172134016091614,272753,42
172134017159478,272795,42
172134018225832,272837,42
172134018293593,272879,42
172134019296041,272921,42
172134020388905,272963,42
172134021455989,273005,42
172134022516197,273047,42
172134023578957,273089,42
172134024647759,273131,42
172134025717811,273173,42
172134026782968,273215,42
172134027859739,273257,42
172134028927811,273299,42
172134029996197,273341,42
172134031091614,273383,42
172134032149530,273425,42
172134033209322,273467,42
172134034285207,273509,42
172134035347759,273551,42
172134035414478,273593,42
172134036422186,273635,42
172134037480364,273677,42
172134038557603,273719,42
172134039617759,273761,42
172134040720207,273803,42
172134041777759,273845,42
172134042904322,273887,42
172134043956614,273929,42
172134045023280,273971,42
172134046087916,274013,42
172134047163280,274055,42
172134047239114,274097,20
172134048232603,274117,42
172134049309582,274159,42
172134050393957,274201,42
172134051469686,274243,42
172134051545311,274285,42
172134052535728,274327,42
172134053604530,274369,42
172134054682447,274411,42
172134055782395,274453,42
172134056841249,274495,42
172134057905311,274537,42
172134058971457,274579,42
172134060066145,274621,42
172134061132707,274663,42
172134062189061,274705,42
172134063256614,274747,42
172134064324530,274789,42
172134065394009,274831,42
172134066461666,274873,42
172134067531353,274915,42
172134067598020,274957,42
172134068612030,274999,42
172134069671197,275041,42
172134070789634,275083,42
172134071853957,275125,42
172134072931093,275167,42
172134074008957,275209,42
172134075078176,275251,42
172134076148749,275293,42
172134077222030,275335,42
172134078296145,275377,42
172134079371145,275419,42
172134080487447,275461,42
172134080573697,275503,20
172134081528801,275523,42
172134082593436,275565,42
172134083676457,275607,42
172134083752030,275649,42
172134084742916,275691,42
172134085816145,275733,42
172134086903593,275775,42
172134087969270,275817,42
172134089048957,275859,42
172134090214322,275901,42
172134091208332,275943,42
172134092272864,275985,42
172134093342499,276027,42
172134094418384,276069,42
172134095492655,276111,42
172134096566197,276153,42
172134097641093,276195,42
172134098719999,276237,42
172134098793801,276279,42
172134099789270,276321,42
172134100883020,276363,42
172134101950884,276405,42
172134103022291,276447,42
172134104089738,276489,42
172134105163280,276531,42
172134106239166,276573,42
172134107311093,276615,42
172134108392291,276657,42
172134109459895,276699,42
172134110620207,276741,42
172134111605624,276783,42
172134112677707,276825,42
172134113753645,276867,42
172134113829582,276909,20
172134114828697,276929,42
172134114902395,276971,42
172134115901822,277013,42
172134116972655,277055,42
172134118045363,277097,42
172134119121093,277139,42
172134120211666,277181,42
172134121275780,277223,42
172134122351978,277265,42
172134123412759,277307,42
172134124486978,277349,42
172134125561197,277391,42
172134126630624,277433,42
172134127709947,277475,42
172134128783645,277517,42
172134129854270,277559,42
172134130952395,277601,42
172134131041666,277643,42
172134132405624,277685,42
172134133098436,277727,42
172134134167030,277769,42
172134135241405,277811,42
172134136301770,277853,42
172134137373488,277895,42
172134138444686,277937,42
172134139511093,277979,42
172134140705988,278021,42
172134141839322,278063,42
172134142850363,278105,42
172134143903228,278147,42
172134144969270,278189,42
172134145035103,278231,42
172134146039634,278273,42
172134147107811,278315,20
172134147177343,278335,42
172134148176770,278377,42
172134149246978,278419,42
172134150331822,278461,42
172134151392030,278503,42
172134152455728,278545,42
172134153537238,278587,42
172134154595988,278629,42
172134155667551,278671,42
172134156734843,278713,42
172134157806145,278755,42
172134158878697,278797,42
172134159944270,278839,42
172134161037447,278881,42
172134162099478,278923,42
172134162168541,278965,42
172134163164947,279007,42
172134164235832,279049,42
172134165306041,279091,42
172134166370988,279133,42
172134167445311,279175,42
172134168519738,279217,42
172134169580884,279259,42
172134170681613,279301,42
172134171737291,279343,42
172134172809582,279385,42
172134173872082,279427,42
172134174948228,279469,42
172134176015259,279511,42
172134177080207,279553,42
172134178148332,279595,42
172134179218488,279637,42
172134179286145,279679,42
172134180344582,279721,20
172134180425520,279741,42
172134181369791,279783,42
172134182427499,279825,42
172134183496822,279867,42
172134184565884,279909,42
172134185637343,279951,42
172134186714478,279993,42
172134187774478,280035,42
172134188850363,280077,42
172134189912238,280119,42
172134191074218,280161,42
172134192059166,280203,42
172134193133072,280245,42
172134194212499,280287,42
172134195285051,280329,42
172134195355988,280371,42
172134196340051,280413,42
172134197407291,280455,42
172134198481613,280497,42
172134199548853,280539,42
172134200644113,280581,42
172134201704322,280623,42
172134202781666,280665,42
172134203837707,280707,42
172134204910936,280749,42
172134205973072,280791,42
172134207046509,280833,42
172134208117082,280875,42
172134209188384,280917,42
172134210269166,280959,42
172134211326249,281001,42
172134212392916,281043,42
172134212462186,281085,42
172134213462863,281127,42
172134213529061,281169,20
172134214531770,281189,42
172134215598957,281231,42
172134216669634,281273,42
172134217738749,281315,42
172134218806509,281357,42
172134219874738,281399,42
172134221022134,281441,42
172134222074478,281483,42
172134223149738,281525,42
172134224218436,281567,42
172134225291822,281609,42
172134226368124,281651,42
172134227443488,281693,42
172134228522238,281735,42
172134228596405,281777,42
172134229596041,281819,42
172134230691405,281861,42
172134231761301,281903,42
172134232827551,281945,42
172134233931822,281987,42
172134234981822,282029,42
172134236036249,282071,42
172134237112968,282113,42
172134238169374,282155,42
172134239245988,282197,42
172134240357186,282239,42
172134241387186,282281,42
172134242451509,282323,42
172134243523176,282365,42
172134244592447,282407,42
172134244661770,282449,42
172134245659999,282491,42
172134246730988,282533,42
172134247797551,282575,20
172134247865103,282595,42
172134248868072,282637,42
172134249936718,282679,42
172134251028645,282721,42
172134252079895,282763,42
172134253155520,282805,42
172134254216353,282847,42
172134255296301,282889,42
172134256357082,282931,42
172134257424738,282973,42
172134258495259,283015,42
172134259566145,283057,42
172134260750728,283099,42
172134261730051,283141,42
172134261801613,283183,42
172134262800051,283225,42
172134263864270,283267,42
172134264942030,283309,42
172134266004218,283351,42
172134267074530,283393,42
172134268141509,283435,42
172134269215884,283477,42
172134270360728,283519,42
172134271383228,283561,42
172134272458697,283603,42
172134273529530,283645,42
172134274605051,283687,42
172134275674218,283729,42
172134276747655,283771,42
172134277826666,283813,42
172134277905207,283855,42
172134278906405,283897,42
172134279977343,283939,42
172134281069061,283981,20
172134281247499,284001,42
172134282136197,284043,42
172134283206613,284085,42
172134284278697,284127,42
172134285352134,284169,42
172134286424999,284211,42
172134287507343,284253,42
172134288582759,284295,42
172134289652030,284337,42
172134290735936,284379,42
172134291810363,284421,42
172134292895832,284463,42
172134293966666,284505,42
172134294041041,284547,42
172134295044166,284589,42
172134296115259,284631,42
172134297182759,284673,42
172134298260832,284715,42
172134299334791,284757,42
172134300442499,284799,42
172134301486249,284841,42
172134302562447,284883,42
172134303621509,284925,42
172134304706249,284967,42
172134305772551,285009,42
172134306853228,285051,42
172134310914374,285093,42
172134311561874,285135,42
172134312051301,285177,42
172134312362811,285219,42
172134312481353,285261,42
172134312546666,285303,42
172134313722707,285345,42
172134313802395,285387,20
172134314798957,285407,42
172134315863228,285449,42
172134316937395,285491,42
172134318015988,285533,42
172134319094530,285575,42
172134319168749,285617,42
172134320246770,285659,42
172134321269738,285701,42
172134322512603,285743,42
172134323196197,285785,42
172134324194270,285827,42
172134325213228,285869,42
172134326251822,285911,42
172134327267134,285953,42
172134328292811,285995,42
172134329321613,286037,42
172134330350884,286079,42
172134331357082,286121,42
172134332376040,286163,42
172134333559582,286205,42
172134334595728,286247,42
172134335622290,286289,42
172134336916457,286331,42
172134337645468,286373,42
172134338666770,286415,42
172134339779582,286457,42
172134341327603,286499,42
172134341751509,286541,42
172134342786093,286583,42
172134343796040,286625,42
172134344811249,286667,42
172134345977395,286709,42
172134346851301,286751,42
172134346865311,286793,20
172134347875780,286813,42
172134348895624,286855,42
172134349920676,286897,42
172134350959843,286939,42
172134351971353,286981,42
172134352986405,287023,42
172134354010884,287065,42
172134355030624,287107,42
172134356068072,287149,42
172134357105468,287191,42
172134358114530,287233,42
172134359121353,287275,42
172134360157707,287317,42
172134361165676,287359,42
172134361180415,287401,42
172134362186613,287443,42
172134363208957,287485,42
172134364231978,287527,42
172134365249738,287569,42
172134366274165,287611,42
172134367293176,287653,42
172134368313905,287695,42
172134369334218,287737,42
172134370386093,287779,42
172134371408697,287821,42
172134372452499,287863,42
172134373506509,287905,42
172134374554634,287947,42
172134375830415,287989,42
172134376811457,288031,42
172134377714686,288073,42
172134378741457,288115,42
172134379798540,288157,42
172134380577603,288199,20
172134380595884,288219,42
172134381600988,288261,42
172134382615884,288303,42
172134383635051,288345,42
172134384665676,288387,42
172134385682343,288429,42
172134386699374,288471,42
172134387720780,288513,42
172134388739530,288555,42
172134389778801,288597,42
172134390812551,288639,42
172134391821770,288681,42
172134392830363,288723,42
172134393850311,288765,42
172134394870415,288807,42
172134395891405,288849,42
172134396912186,288891,42
172134397998540,288933,42
172134398952343,288975,42
172134399974009,289017,42
172134400992499,289059,42
172134402012655,289101,42
172134403032134,289143,42
172134404052082,289185,42
172134405069426,289227,42
172134406091770,289269,42
172134407111197,289311,42
172134408132759,289353,42
172134409236093,289395,42
172134410350311,289437,42
172134411488593,289479,42
172134412596301,289521,42
172134413538436,289563,42
172134414571613,289605,20
172134414584218,289625,42
172134415279686,289667,42
172134416300207,289709,42
172134417322707,289751,42
172134418342395,289793,42
172134419365207,289835,42
172134420458749,289877,42
172134421407082,289919,42
172134422427551,289961,42
172134423459582,290003,42
172134424489113,290045,42
172134425494478,290087,42
172134426505936,290129,42
172134427528697,290171,42
172134428545988,290213,42
172134429566040,290255,42
172134430586822,290297,42
172134430602395,290339,42
172134431606353,290381,42
172134432626093,290423,42
172134433645728,290465,42
172134434665415,290507,42
172134435687134,290549,42
172134436714270,290591,42
172134437734947,290633,42
172134438751301,290675,42
172134439771770,290717,42
172134440832447,290759,42
172134441853801,290801,42
172134443110676,290843,42
172134443870676,290885,42
172134444924790,290927,42
172134445899999,290969,42
172134446918436,291011,20
172134446930207,291031,42
172134447939322,291073,42
172134448957499,291115,42
172134449981978,291157,42
172134451001457,291199,42
172134452025780,291241,42
172134453043384,291283,42
172134454064790,291325,42
172134455086353,291367,42
172134456110728,291409,42
172134457143645,291451,42
172134458170780,291493,42
172134459170728,291535,42
172134460201926,291577,42
172134461221665,291619,42
172134462242759,291661,42
172134463261145,291703,42
172134464285884,291745,42
172134465320520,291787,42
172134466376926,291829,42
172134467426457,291871,42
172134468474218,291913,42
172134469394895,291955,42
172134470421874,291997,42
172134471439061,292039,42
172134472459634,292081,42
172134473484478,292123,42
172134474502290,292165,42
172134475953853,292207,42
172134477021353,292249,42
172134477899218,292291,42
172134479003332,292333,42
172134479617759,292375,42
172134480660259,292417,42
172134480677968,292459,20
172134481679478,292479,42
172134482699218,292521,42
172134483721093,292563,42
172134484742915,292605,42
172134485767134,292647,42
172134486785936,292689,42
172134487811301,292731,42
172134488829218,292773,42
172134489852915,292815,42
172134490888957,292857,42
172134491902030,292899,42
172134492918697,292941,42
172134493938436,292983,42
172134494959582,293025,42
172134495982343,293067,42
172134497000988,293109,42
172134497015207,293151,42
172134498023280,293193,42
172134499042968,293235,42
172134500115468,293277,42
172134501088593,293319,42
172134502110676,293361,42
172134503131926,293403,42
172134504161301,293445,42
172134505265936,293487,42
172134506201249,293529,42
172134507222863,293571,42
172134508242134,293613,42
172134509580051,293655,42
172134510696561,293697,42
172134511616197,293739,42
172134512688436,293781,42
172134513667290,293823,42
172134513683124,293865,20
172134514735520,293885,42
172134515739374,293927,42
172134516420780,293969,42
172134517440832,294011,42
172134518461509,294053,42
172134519483593,294095,42
172134520597186,294137,42
172134522492238,294179,42
172134522660311,294221,42
172134523694895,294263,42
172134524742447,294305,42
172134525781822,294347,42
172134526822603,294389,42
172134527863228,294431,42
172134528915624,294473,42
172134529942343,294515,42
172134530995988,294557,42
172134532107759,294599,42
172134533068072,294641,42
172134534103176,294683,42
172134535151457,294725,42
172134536199478,294767,42
172134537292968,294809,42
172134538269999,294851,42
172134539319270,294893,42
172134540764478,294935,42
172134540842447,294977,42
172134541497551,295019,42
172134542625936,295061,42
172134543610103,295103,42
172134545062707,295145,42
172134545813176,295187,42
172134546783124,295229,42
172134546839999,295271,20
172134547846717,295291,42
172134548904426,295333,42
172134550057499,295375,42
172134551026874,295417,42
172134552082186,295459,42
172134553148905,295501,42
172134554233124,295543,42
172134555478020,295585,42
172134556483384,295627,42
172134556545572,295669,42
172134558443853,295711,42
172134558507447,295753,42
172134559500363,295795,42
172134560915311,295837,42
172134561719790,295879,42
172134562790051,295921,42
172134563840467,295963,42
172134564896353,296005,42
172134566254530,296047,42
172134567027863,296089,42
172134568134738,296131,42
172134569147603,296173,42
172134570277915,296215,42
172134571270103,296257,42
172134572326092,296299,42
172134573507082,296341,42
172134574442499,296383,42
172134574500988,296425,42
172134576579426,296467,42
172134576643697,296509,42
172134577628801,296551,42
172134579008592,296593,42
172134579738124,296635,42
172134580975988,296677,20
172134581061613,296697,42
